--> Angle-of-Arrival Data Log <--
Timestamp, Angle(deg)
13:46:23.302281,-20
13:46:23.479705,-20
13:46:23.623640,-20
13:46:23.774549,-20
13:46:24.022979,-19
13:46:24.192793,-18
13:46:24.289279,-18
13:46:24.462566,-18
13:46:24.591139,-20
13:46:24.789094,-21
13:46:24.872587,-22
13:46:25.005153,-23
13:46:25.153521,-23
13:46:25.233523,-24
13:46:25.389461,-24
13:46:25.533257,-25
13:46:25.695079,-26
13:46:25.789572,-26
13:46:26.035818,-26
13:46:26.142862,-26
13:46:26.356227,-26
13:46:26.504874,-26
13:46:26.597418,-25
13:46:26.748343,-25
13:46:26.883976,-25
13:46:27.018326,-25
13:46:27.121510,-25
13:46:27.305833,-25
13:46:27.486194,-25
13:46:27.648536,-25
13:46:27.805550,-25
13:46:27.949814,-25
13:46:28.117647,-26
13:46:28.251054,-26
13:46:28.391700,-26
13:46:28.514399,-27
13:46:28.589323,-27
13:46:28.723443,-28
13:46:29.001634,-28
13:46:29.131307,-28
13:46:29.313601,-29
13:46:29.447374,-29
13:46:29.667847,-30
13:46:29.755030,-30
13:46:29.894275,-30
13:46:30.030918,-30
13:46:30.154415,-30
13:46:30.448892,-30
13:46:30.571415,-30
13:46:30.757463,-30
13:46:30.854423,-30
13:46:30.915286,-30
13:46:30.995160,-30
13:46:31.061162,-29
13:46:31.141764,-29
13:46:31.334815,-29
13:46:31.412869,-29
13:46:31.588128,-29
13:46:31.757059,-28
13:46:31.839569,-28
13:46:31.985141,-28
13:46:32.116072,-27
13:46:32.253597,-27
13:46:32.442286,-27
13:46:32.636354,-27
13:46:32.739187,-27
13:46:32.947613,-26
13:46:33.107863,-26
13:46:33.287207,-26
13:46:33.461303,-25
13:46:33.602522,-25
13:46:33.757632,-25
13:46:33.939112,-25
13:46:34.017645,-24
13:46:34.131474,-24
13:46:34.303316,-24
13:46:34.472689,-23
13:46:34.634618,-23
13:46:34.823780,-23
13:46:35.038868,-23
13:46:35.105849,-23
13:46:35.388829,-23
13:46:35.597650,-22
13:46:35.732478,-22
13:46:35.856970,-22
13:46:35.927476,-22
13:46:36.034676,-22
13:46:36.156169,-22
13:46:36.329341,-22
13:46:36.433988,-22
13:46:36.585412,-22
13:46:36.704847,-22
13:46:36.906306,-22
13:46:37.102895,-22
13:46:37.198748,-22
13:46:37.360310,-21
13:46:37.544275,-21
13:46:37.685922,-21
13:46:37.776692,-21
13:46:37.909828,-21
13:46:37.971597,-21
13:46:38.099114,-21
13:46:38.224623,-20
13:46:38.233394,-20
13:46:38.234405,-20
13:46:38.235344,-20
13:46:38.236200,-20
13:46:38.237014,-20
13:46:38.238019,-20
13:46:38.238807,-20
13:46:38.239662,-19
13:46:38.240504,-19
13:46:38.241615,-19
13:46:38.242877,-20
13:46:38.243937,-19
13:46:38.246386,-19
13:46:38.247730,-19
13:46:38.249061,-19
13:46:38.251083,-19
